TABLE_NAME,COLUMN_NAME,DATA_TYPE
vw_IntiqalKhasraByIntiqalKhewat,irrigation_source_name,nvarchar
vw_IntiqalKhasraByIntiqalKhewat,khasra_area,varchar
vw_IntiqalKhasraByIntiqalKhewat,khewat_id,uniqueidentifier
vw_IntiqalKhasraByIntiqalKhewat,intiqal_logicalpartition_id,uniqueidentifier
vw_IntiqalKhasraByIntiqalKhewat,intiqal_id,uniqueidentifier
vw_IntiqalKhasraByIntiqalKhewat,is_new,bit
vw_IntiqalKhasraByIntiqalKhewat,new_khasra_no,nvarchar
vw_IntiqalKhasraByIntiqalKhewat,khasra_total_area,varchar
vw_IntiqalKhasraByIntiqalKhewat,khasra_selling_area,varchar
vw_IntiqalKhasraByIntiqalKhewat,old_khasra_no,nvarchar
vw_IntiqalKhasraByIntiqalKhewat,print_sequence_no,int
vw_IntiqalKhasraByIntiqalKhewat,RemaingArea,int
vw_IntiqalKhasraByIntiqalKhewat,intiqalkhasra_id,uniqueidentifier
Remarks,remarks_id,uniqueidentifier
Remarks,khewat_id,uniqueidentifier
Remarks,description,nvarchar
Remarks,remarks_type,smallint
Remarks,remarks_insertion_type,smallint
Remarks,is_redink,bit
Remarks,parent_remarks_id,uniqueidentifier
Remarks,user_id,uniqueidentifier
Remarks,access_datetime,datetime
Remarks,time_stamp,timestamp
Remarks,sys_datetime,datetime
vw_GetFardBadr,fardbadr_id,uniqueidentifier
vw_GetFardBadr,tehsil_id,uniqueidentifier
vw_GetFardBadr,tehsil_name,nvarchar
vw_GetFardBadr,mauza_id,uniqueidentifier
vw_GetFardBadr,mauza_name,nvarchar
vw_GetFardBadr,operation_id,uniqueidentifier
vw_GetFardBadr,fardbadrtype_id,uniqueidentifier
vw_GetFardBadr,fardbadr_typeName,nvarchar
vw_GetFardBadr,fardbadr_no,int
vw_GetFardBadr,fardbadr_status,smallint
vw_GetFardBadr,fardbadr_statusname,nvarchar
vw_GetFardBadr,report_patwari,nvarchar
vw_GetFardBadr,report_gardawar,nvarchar
vw_GetFardBadr,report_ro,nvarchar
vw_GetFardBadr,user_id,uniqueidentifier
vw_GetFardBadr,access_datetime,datetime
vw_GetFardBadr,time_stamp,timestamp
vw_GetFardBadr,is_wrong,bit
vw_GetFardBadr,wrong_fields,varchar
vw_GetFardBadr,district_name,nvarchar
vw_GetFardBadr,patwari_name,nvarchar
vw_GetFardBadr,major_type_id,tinyint
vw_GetFardBadr,fardbadrtype_no,tinyint
vw_ChallanForm,intiqal_no,varchar
vw_ChallanForm,Intiqal_fee,bigint
vw_ChallanForm,tehsil_name,nvarchar
vw_ChallanForm,mauza_name,nvarchar
vw_ChallanForm,district_name,nvarchar
vw_ChallanForm,intiqal_amount,bigint
vw_ChallanForm,intiqal_type_id,int
vw_ChallanForm,intiqal_type_description,nvarchar
vw_ChallanForm,intiqal_id,uniqueidentifier
vw_ChallanForm,intiqal_initiation_type,smallint
vw_ChallanForm,seller_area,varchar
vw_ChallanForm,seller,nvarchar
vw_ChallanForm,Buyer,nvarchar
tmpTransactionOperationsabc123,transaction_id,uniqueidentifier
tmpTransactionOperationsabc123,Operation_id,uniqueidentifier
tmpTransactionOperationsabc123,Remarks,nvarchar
tmpTransactionOperationsabc123,transaction_type,nvarchar
tmpTransactionOperationsabc123,user_id,uniqueidentifier
tmpTransactionOperationsabc123,access_datetime,datetime
vw_YearlyMutationsFee,Year,int
vw_YearlyMutationsFee,Total_Intiqal_Fee,bigint
vw_IntiqalMauza,Intiqalmauza_id,uniqueidentifier
vw_IntiqalMauza,intiqal_id,uniqueidentifier
vw_IntiqalMauza,mauza_id,uniqueidentifier
vw_IntiqalMauza,operation_id,uniqueidentifier
vw_IntiqalMauza,intiqal_type_id,int
vw_IntiqalMauza,intiqal_type_description,nvarchar
vw_IntiqalMauza,intiqal_date,datetime
vw_IntiqalMauza,intiqal_no,varchar
vw_IntiqalMauza,intiqal_reference_no,varchar
vw_IntiqalMauza,intiqal_initiation_type,smallint
vw_IntiqalMauza,intiqal_amount,bigint
vw_IntiqalMauza,intiqal_status,tinyint
vw_IntiqalMauza,is_khanakasht,tinyint
vw_IntiqalMauza,is_shamlat,tinyint
vw_IntiqalMauza,intiqal_aprove_date,datetime
vw_IntiqalMauza,intiqal_remarks,nvarchar
vw_IntiqalMauza,crop_name,nvarchar
vw_IntiqalMauza,is_approved,bit
vw_IntiqalMauza,intiqal_sub_type_id,int
vw_IntiqalMauza,patta_start_date,varchar
vw_IntiqalMauza,patta_end_date,varchar
vw_IntiqalMauza,patta_lagan,nvarchar
vw_IntiqalMauza,death_date,datetime
vw_IntiqalMauza,is_sale_shamilat,bit
vw_IntiqalMauza,is_qa,bit
vw_IntiqalMauza,user_id,uniqueidentifier
vw_IntiqalMauza,access_datetime,datetime
vw_IntiqalMauza,khanakasht_sub_type_id,int
vw_IntiqalMauza,patwar_circle_id,uniqueidentifier
vw_IntiqalMauza,patwar_circle_name,nvarchar
vw_IntiqalMauza,chak_tashkhees_id,uniqueidentifier
vw_IntiqalMauza,chak_tashkhees_name,nvarchar
vw_IntiqalMauza,mauza_name,nvarchar
vw_IntiqalMauza,had_bust_no,int
vw_IntiqalMauza,feet_per_marla,smallint
vw_IntiqalMauza,preparation_year,int
vw_IntiqalMauza,is_misl_mayadi,bit
vw_IntiqalMauza,is_mauza_sikni,bit
vw_IntiqalMauza,is_marla_calculation_unit,bit
vw_IntiqalMauza,is_new,bit
vw_IntiqalMauza,mauza_stage,tinyint
vw_IntiqalMauza,has_shamilat,bit
vw_IntiqalMauza,mauza_type,tinyint
vw_IntiqalMauza,area_format,smallint
vw_GetFardBadrKhewat,fardbadrkhewat_id,uniqueidentifier
vw_GetFardBadrKhewat,fardbadr_id,uniqueidentifier
vw_GetFardBadrKhewat,fardbadrtype_id,varchar
vw_GetFardBadrKhewat,ownership_id,uniqueidentifier
vw_GetFardBadrKhewat,khewat_id,uniqueidentifier
vw_GetFardBadrKhewat,khewat_no,nvarchar
vw_GetFardBadrKhewat,old_khewat_no,nvarchar
vw_GetFardBadrKhewat,person_share,varchar
vw_GetFardBadrKhewat,person_area,varchar
vw_GetFardBadrKhewat,ownership_status_id,int
vw_GetFardBadrKhewat,user_id,uniqueidentifier
vw_GetFardBadrKhewat,access_datetime,datetime
vw_GetFardBadrKhewat,time_stamp,timestamp
vw_GetFardBadrKhewat,person_id,uniqueidentifier
vw_GetFardBadrKhewat,person_name,nvarchar
vw_GetFardBadrKhewat,first_name,nvarchar
vw_GetFardBadrKhewat,last_name,nvarchar
vw_GetFardBadrKhewat,wrong_fields,varchar
vw_GetFardBadrKhewat,Maalia,nvarchar
FardBadrKhatuni,fardbadrkhatuni_id,uniqueidentifier
FardBadrKhatuni,fardbadr_id,uniqueidentifier
FardBadrKhatuni,khatuni_type_id,uniqueidentifier
FardBadrKhatuni,fardbadrtype_id,varchar
FardBadrKhatuni,possession_id,uniqueidentifier
FardBadrKhatuni,person_id,uniqueidentifier
FardBadrKhatuni,khatuni_id,uniqueidentifier
FardBadrKhatuni,khatuni_no,varbinary
FardBadrKhatuni,person_share_old,varbinary
FardBadrKhatuni,person_area,varchar
FardBadrKhatuni,total_share,varbinary
FardBadrKhatuni,total_area,varchar
FardBadrKhatuni,person_status_id,uniqueidentifier
FardBadrKhatuni,laagan,varbinary
FardBadrKhatuni,user_id,uniqueidentifier
FardBadrKhatuni,is_wrong,bit
FardBadrKhatuni,wrong_fields,varchar
FardBadrKhatuni,access_datetime,datetime
FardBadrKhatuni,time_stamp,timestamp
FardBadrKhatuni,person_share,varchar
vw_FamilytreeKhewats,khewat_no,real
vw_FamilytreeKhewats,mauza_id,uniqueidentifier
vw_FamilytreeKhewats,is_updated,bit
vw_FamilytreeKhewats,taraf_id,uniqueidentifier
vw_FamilytreeKhewats,patti_id,uniqueidentifier
vw_FamilytreeKhewats,khewat_id,uniqueidentifier
vw_FamilytreeKhewats,person_id,uniqueidentifier
Directory_Contents,dir,nvarchar
Directory_Contents,Create_Time,datetime
Directory_Contents,File_Size,decimal
Directory_Contents,File_Name,nvarchar
Directory_Contents,Struct_Type,char
Directory_Contents,dirPath,nvarchar
tmptbl_mauzas,mauza_id,uniqueidentifier
tmptbl_mauzas,is_done,bit
vw_IntiqalPerson,first_name,nvarchar
vw_IntiqalPerson,relation_name,nvarchar
vw_IntiqalPerson,person_fname,nvarchar
vw_IntiqalPerson,address,nvarchar
vw_IntiqalPerson,person_id,uniqueidentifier
vw_IntiqalPerson,mauza_id,uniqueidentifier
vw_IntiqalPerson,person_total_area,int
vw_IntiqalPerson,caste_name,nvarchar
vw_IntiqalPerson,person_selling_share,varchar
vw_IntiqalPerson,person_selling_area,varchar
vw_IntiqalPerson,is_new,bit
vw_IntiqalPerson,khewat_no,nvarchar
vw_IntiqalPerson,intiqal_id,uniqueidentifier
vw_IntiqalPerson,person_total_share,varchar
vw_IntiqalPerson,nic,varchar
vw_IntiqalPerson,person_status_id,smallint
vw_IntiqalPerson,PersonSellingArea,varchar
RemarksKhasra,remarkskhasra_id,uniqueidentifier
RemarksKhasra,remarks_id,uniqueidentifier
RemarksKhasra,khasra_id,uniqueidentifier
RemarksKhasra,is_updated,bit
RemarksKhasra,user_id,uniqueidentifier
RemarksKhasra,access_datetime,datetime
RemarksKhasra,time_stamp,timestamp
vw_Configurations,config_key,varchar
vw_Configurations,config_value,nvarchar
vw_Configurations,id,varchar
vw_Challan,intiqal_no,varchar
vw_Challan,Intiqal_fee,bigint
vw_Challan,tehsil_name,nvarchar
vw_Challan,mauza_name,nvarchar
vw_Challan,district_name,nvarchar
vw_Challan,intiqal_amount,bigint
vw_Challan,intiqal_type_id,int
vw_Challan,intiqal_type_description,nvarchar
vw_Challan,intiqal_id,uniqueidentifier
vw_Challan,seller_area,int
vw_Challan,seller,int
vw_Challan,Buyer,nvarchar
tmppersonkhewatabc123,person_khewat_id,uniqueidentifier
tmppersonkhewatabc123,person_id,uniqueidentifier
tmppersonkhewatabc123,khewat_id,uniqueidentifier
tmppersonkhewatabc123,is_owner,bit
tmppersonkhewatabc123,is_updated,bit
tmppersonkhewatabc123,user_id,uniqueidentifier
tmppersonkhewatabc123,access_date_time,datetime
Directory_Contents_Stage,dir,nvarchar
Directory_Contents_Stage,dir_output,nvarchar
tmpWronEnteries,KhewatSort,int
tmpWronEnteries,PrintGroup,int
tmpWronEnteries,mauza_id,uniqueidentifier
tmpWronEnteries,khewat_no,nvarchar
tmpWronEnteries,first_name,nvarchar
tmpWronEnteries,relation_name,nvarchar
tmpWronEnteries,last_name,nvarchar
tmpWronEnteries,caste_name,nvarchar
tmpWronEnteries,address,nvarchar
tmpWronEnteries,person_area,varchar
tmpWronEnteries,person_share,varchar
tmpWronEnteries,khasra_no,nvarchar
tmpWronEnteries,khasra_area,bigint
tmpWronEnteries,land_type_name,int
tmpWronEnteries,family_no,varchar
tmpWronEnteries,detail,nvarchar
vw_IntiqalPersonInfo,intiqal_logicalpartition_id,uniqueidentifier
vw_IntiqalPersonInfo,intiqalperson_id,uniqueidentifier
vw_IntiqalPersonInfo,intiqal_id,uniqueidentifier
vw_IntiqalPersonInfo,khewat_id,uniqueidentifier
vw_IntiqalPersonInfo,person_id,uniqueidentifier
vw_IntiqalPersonInfo,person_status_id,smallint
vw_IntiqalPersonInfo,SellingShare,varchar
vw_IntiqalPersonInfo,SellingArea,varchar
vw_IntiqalPersonInfo,is_new,bit
vw_IntiqalPersonInfo,time_stamp,timestamp
vw_FieldBok,fieldbook_id,uniqueidentifier
vw_FieldBok,mauza_id,uniqueidentifier
vw_FieldBok,khasra_id,uniqueidentifier
vw_FieldBok,land_type_id,uniqueidentifier
vw_FieldBok,khatuni_no,nvarchar
vw_FieldBok,current_khasra_no,nvarchar
vw_FieldBok,old_khasra_no,nvarchar
vw_FieldBok,area,varchar
vw_FieldBok,north,nvarchar
vw_FieldBok,east,nvarchar
vw_FieldBok,west,nvarchar
vw_FieldBok,south,nvarchar
vw_FieldBok,calc_area,nvarchar
vw_FieldBok,remarks,nvarchar
vw_FieldBok,sketch,nvarchar
vw_FieldBok,is_updated,bit
vw_FieldBok,is_active,bit
vw_FieldBok,year,int
vw_FieldBok,sequence_no,int
vw_FieldBok,is_wrong,bit
vw_FieldBok,wrong_detail,varchar
vw_FieldBok,user_id,uniqueidentifier
vw_FieldBok,access_datetime,datetime
FardBadrKhewat,fardbadrkhewat_id,uniqueidentifier
FardBadrKhewat,fardbadr_id,uniqueidentifier
FardBadrKhewat,fardbadrtype_id,varchar
FardBadrKhewat,ownership_id,uniqueidentifier
FardBadrKhewat,person_id,uniqueidentifier
FardBadrKhewat,khewat_id,uniqueidentifier
FardBadrKhewat,khewat_no,varbinary
FardBadrKhewat,person_share_old,varbinary
FardBadrKhewat,person_area,varchar
FardBadrKhewat,total_share,varbinary
FardBadrKhewat,total_area,varchar
FardBadrKhewat,ownership_status_id,int
FardBadrKhewat,user_id,uniqueidentifier
FardBadrKhewat,is_wrong,bit
FardBadrKhewat,wrong_fields,varchar
FardBadrKhewat,maalia,varbinary
FardBadrKhewat,haboob,varbinary
FardBadrKhewat,access_datetime,datetime
FardBadrKhewat,time_stamp,timestamp
FardBadrKhewat,person_share,varchar
vw_BandSawal,district_name,nvarchar
vw_BandSawal,tehsil_name,nvarchar
vw_BandSawal,mauza_id,uniqueidentifier
vw_BandSawal,mauza_name,nvarchar
vw_BandSawal,intiqal_no,varchar
vw_BandSawal,question_description,nvarchar
vw_BandSawal,answer,nvarchar
vw_BandSawal,patwari_approved_date,datetime
vw_BandSawal,gardawar_approved_date,datetime
vw_BandSawal,ro_approved_date,datetime
vw_BandSawal,approved_place,nvarchar
vw_BandSawal,seller_approved_date,datetime
vw_BandSawal,witness_approved_date,datetime
vw_BandSawal,band_sawal_orders,nvarchar
vw_BandSawal,ro_statement,nvarchar
vw_BandSawal,remarks,nvarchar
vw_BandSawal,intiqal_id,uniqueidentifier
vw_BandSawal,intiqal_date,datetime
vw_BandSawal,Intiqal_fee,bigint
vw_BandSawal,intiqal_type_description,nvarchar
HardwareRegistration,hardware_reg_id,uniqueidentifier
HardwareRegistration,user_id,uniqueidentifier
HardwareRegistration,user_ip,varchar
HardwareRegistration,device_id,varchar
HardwareRegistration,device_type,varchar
HardwareRegistration,device_description,varchar
HardwareRegistration,is_active,bit
HardwareRegistration,access_datetime,datetime
HardwareRegistration,time_stamp,timestamp
UserRights,user_right_id,uniqueidentifier
UserRights,form_id,uniqueidentifier
UserRights,user_id,uniqueidentifier
UserRights,view_right,bit
UserRights,insert_right,bit
UserRights,update_right,bit
UserRights,delete_right,bit
UserRights,print_right,bit
UserRights,access_user_id,uniqueidentifier
UserRights,access_datetime,datetime
UserRights,time_stamp,timestamp
vw_IntiqalPersonKhasra,khasra_no,nvarchar
vw_IntiqalPersonKhasra,khasra_selling_area,varchar
vw_IntiqalPersonKhasra,land_type_name,nvarchar
vw_IntiqalPersonKhasra,person_id,uniqueidentifier
vw_IntiqalPersonKhasra,is_active,bit
vw_IntiqalPersonKhasra,is_new,bit
vw_IntiqalPersonKhasra,khasraSellingArea,varchar
RemarksKhatuni,remarkskhatuni_id,uniqueidentifier
RemarksKhatuni,remarks_id,uniqueidentifier
RemarksKhatuni,khatuni_id,uniqueidentifier
RemarksKhatuni,is_updated,bit
RemarksKhatuni,user_id,uniqueidentifier
RemarksKhatuni,access_datetime,datetime
RemarksKhatuni,time_stamp,timestamp
vw_FieldBookErrDB1,a,int
vw_LastAttestation,district_id,uniqueidentifier
vw_LastAttestation,district_name,nvarchar
vw_LastAttestation,tehsil_name,nvarchar
vw_LastAttestation,qanoon_goi_name,nvarchar
vw_LastAttestation,patwar_circle_name,nvarchar
vw_LastAttestation,mauza_name,nvarchar
vw_LastAttestation,remarks,nvarchar
vw_LastAttestation,checkingdate,datetime
vw_LastAttestation,checkingpoint,nvarchar
vw_LastAttestation,testedaccount1,int
vw_LastAttestation,testedaccount2,int
vw_LastAttestation,reconciledaccount1,int
vw_LastAttestation,reconciledaccount2,int
vw_LastAttestation,muqabalaaccount1,int
vw_LastAttestation,muqabalaaccount2,int
vw_LastAttestation,comparedkhewat1,int
vw_LastAttestation,comparedkhewat2,int
vw_LastAttestation,currentkhasras,nvarchar
vw_LastAttestation,khasrastehsil,nvarchar
vw_LastAttestation,pendingintiqal1,nvarchar
vw_LastAttestation,peningintiqal2,nvarchar
vw_LastAttestation,mauza_id,uniqueidentifier
vw_LastAttestation,preparation_year,int
UserRights1,user_right_id,uniqueidentifier
UserRights1,form_id,uniqueidentifier
UserRights1,user_id,uniqueidentifier
UserRights1,view_right,bit
UserRights1,insert_right,bit
UserRights1,update_right,bit
UserRights1,delete_right,bit
UserRights1,print_right,bit
UserRights1,access_user_id,uniqueidentifier
UserRights1,access_datetime,datetime
UserRights1,time_stamp,timestamp
vw_KhasraByKhatuniId,khatuni_id,uniqueidentifier
vw_KhasraByKhatuniId,khasra_id,uniqueidentifier
vw_KhasraByKhatuniId,khasra_no,nvarchar
vw_KhasraByKhatuniId,land_type_id,uniqueidentifier
vw_KhasraByKhatuniId,land_type_name,nvarchar
vw_KhasraByKhatuniId,irrigation_source_id,uniqueidentifier
vw_KhasraByKhatuniId,irrigation_source_name,nvarchar
vw_KhasraByKhatuniId,khasra_area,varchar
vw_KhasraByKhatuniId,is_blocked,bit
vw_KhasraByKhatuniId,is_updated,bit
vw_KhasraByKhatuniId,user_id,uniqueidentifier
vw_KhasraByKhatuniId,access_date_time,datetime
vw_KhasraByKhatuniId,is_active,bit
vw_KhasraByKhatuniId,muraba_no,varchar
vw_KhasraByKhatuniId,khatuni_no,nvarchar
vw_KhasraByKhatuniId,area_format,smallint
vw_FieldBookErrDB2,a,int
FardBadrPerson,fardbadrperson_id,uniqueidentifier
FardBadrPerson,fardbadr_id,uniqueidentifier
FardBadrPerson,person_id,uniqueidentifier
FardBadrPerson,caste_id,uniqueidentifier
FardBadrPerson,fardbadrtype_id,varchar
FardBadrPerson,person_name,varbinary
FardBadrPerson,relation_id,int
FardBadrPerson,person_fname,varbinary
FardBadrPerson,nic,varbinary
FardBadrPerson,address,varbinary
FardBadrPerson,pass_book_no,varbinary
FardBadrPerson,user_id,uniqueidentifier
FardBadrPerson,is_wrong,bit
FardBadrPerson,wrong_fields,varchar
FardBadrPerson,access_datetime,datetime
FardBadrPerson,time_stamp,timestamp
vw_RptFardBadr,mauza_id,uniqueidentifier
vw_RptFardBadr,district_name,nvarchar
vw_RptFardBadr,tehsil_name,nvarchar
vw_RptFardBadr,mauza_name,nvarchar
vw_RptFardBadr,preparation_year,int
vw_RptFardBadr,fardbadr_no,int
vw_RptFardBadr,fardbadr_description,nvarchar
vw_RptFardBadr,person_id,uniqueidentifier
vw_RptFardBadr,khasra_no,nvarchar
vw_RptFardBadr,new_khewat_no,nvarchar
vw_RptFardBadr,old_khewat_no,nvarchar
vw_RptFardBadr,old_person_name,nvarchar
vw_RptFardBadr,new_person_name,nvarchar
vw_RptFardBadr,old_family_no,varchar
vw_RptFardBadr,new_khasra_no,nvarchar
vw_RptFardBadr,khasra_area,varchar
vw_RptFardBadr,new_khasra_area,varchar
vw_RptFardBadr,land_type_name,nvarchar
vw_RptFardBadr,old_landtype_name,nvarchar
vw_RptFardBadr,irrigation_source_name,nvarchar
vw_RptFardBadr,old_irrigatin_source,nvarchar
vw_RptFardBadr,old_khewat,nvarchar
vw_RptFardBadr,new_khewat,nvarchar
vw_RptFardBadr,person_share,varchar
vw_RptFardBadr,old_person_share,varchar
vw_RptFardBadr,person_area,varchar
vw_RptFardBadr,old_person_area,varchar
vw_RptFardBadr,total_share,varchar
vw_RptFardBadr,old_total_share,varchar
vw_RptFardBadr,total_area,varchar
vw_RptFardBadr,old_total_area,varchar
vw_RptFardBadr,new_ownership_status,nvarchar
vw_RptFardBadr,old_ownership_status,nvarchar
vw_RptFardBadr,old_personFname,nvarchar
vw_RptFardBadr,new_person_fname,nvarchar
vw_RptFardBadr,new_nic,varbinary
vw_RptFardBadr,old_nic,varbinary
vw_RptFardBadr,new_address,nvarchar
vw_RptFardBadr,old_address,nvarchar
vw_RptFardBadr,new_passbook_no,varchar
vw_RptFardBadr,old_passbook_no,varchar
vw_RptFardBadr,old_caste,nvarchar
vw_RptFardBadr,new_khatuni,varbinary
vw_RptFardBadr,old_khatuni,varbinary
vw_RptFardBadr,new_khatuni_no,varbinary
vw_RptFardBadr,old_khatuni_no,varbinary
vw_RptFardBadr,new_person_share_poss,varchar
vw_RptFardBadr,old_person_share_poss,varchar
vw_RptFardBadr,new_person_area_poss,varchar
vw_RptFardBadr,old_person_area_poss,varchar
vw_RptFardBadr,new_laagan,varbinary
vw_RptFardBadr,old_laagan,varbinary
vw_RptFardBadr,new_total_share_khatuni,varchar
vw_RptFardBadr,old_total_share_khatuni,varchar
vw_RptFardBadr,new_total_area_khatuni,varchar
vw_RptFardBadr,ole_total_area_khatuni,varchar
vw_RptFardBadr,new_person_status_poss,nvarchar
vw_RptFardBadr,old_person_status_poss,nvarchar
vw_RptFardBadr,WrongEntry,nvarchar
vw_RptFardBadr,NewEntry,nvarchar
vw_RptFardBadr,fardbadr_status,smallint
vw_RptFardBadr,fardbadrtype_no,tinyint
vw_RptFardBadr,major_type_id,tinyint
JamaBandiLog,JamaBandiLog_id,int
JamaBandiLog,prev_khewat_id,uniqueidentifier
JamaBandiLog,khewat_id,uniqueidentifier
JamaBandiLog,prev_khatuni_id,uniqueidentifier
JamaBandiLog,khatuni_id,uniqueidentifier
JamaBandiLog,descr,varchar
JamaBandiLog,mauza_id,uniqueidentifier
UserRights2,user_right_id,uniqueidentifier
UserRights2,form_id,uniqueidentifier
UserRights2,user_id,uniqueidentifier
UserRights2,view_right,bit
UserRights2,insert_right,bit
UserRights2,update_right,bit
UserRights2,delete_right,bit
UserRights2,print_right,bit
UserRights2,access_user_id,uniqueidentifier
UserRights2,access_datetime,datetime
UserRights2,time_stamp,timestamp
vw_OwnershipDetailAgainKhudkashtKhatuni,khatuni_type_name,nvarchar
vw_OwnershipDetailAgainKhudkashtKhatuni,laagan,nvarchar
vw_OwnershipDetailAgainKhudkashtKhatuni,Person_status_name,nvarchar
vw_OwnershipDetailAgainKhudkashtKhatuni,person_share,varchar
vw_OwnershipDetailAgainKhudkashtKhatuni,first_name,nvarchar
vw_OwnershipDetailAgainKhudkashtKhatuni,last_name,nvarchar
vw_OwnershipDetailAgainKhudkashtKhatuni,khatuni_type_id,uniqueidentifier
vw_OwnershipDetailAgainKhudkashtKhatuni,person_id,uniqueidentifier
vw_OwnershipDetailAgainKhudkashtKhatuni,person_status_id,varchar
vw_OwnershipDetailAgainKhudkashtKhatuni,khatuni_id,uniqueidentifier
RemarksPerson,remarksperson_id,uniqueidentifier
RemarksPerson,remarks_id,uniqueidentifier
RemarksPerson,person_id,uniqueidentifier
RemarksPerson,is_updated,bit
RemarksPerson,user_id,uniqueidentifier
RemarksPerson,access_datetime,datetime
RemarksPerson,time_stamp,timestamp
vw_FieldBookTotalAreaByKhasra,mauza_id,uniqueidentifier
vw_FieldBookTotalAreaByKhasra,current_khasra_no,nvarchar
vw_FieldBookTotalAreaByKhasra,land_type_id,uniqueidentifier
vw_FieldBookTotalAreaByKhasra,land_type_name,nvarchar
vw_FieldBookTotalAreaByKhasra,TotalArea,varchar
vw_FieldBookTotalAreaByKhasra,TotalKhasraArea,varchar
vw_RptIntiqalPersonShare,intiqalperson_id,uniqueidentifier
vw_RptIntiqalPersonShare,intiqal_id,uniqueidentifier
vw_RptIntiqalPersonShare,intiqal_logicalpartition_id,uniqueidentifier
vw_RptIntiqalPersonShare,poss_person_status_id,uniqueidentifier
vw_RptIntiqalPersonShare,person_status_id,smallint
vw_RptIntiqalPersonShare,person_total_share,varchar
vw_RptIntiqalPersonShare,person_total_area,varchar
vw_RptIntiqalPersonShare,person_selling_share,varchar
vw_RptIntiqalPersonShare,person_selling_area,varchar
vw_RptIntiqalPersonShare,person_remaining_share,varchar
vw_RptIntiqalPersonShare,khewat_total_area,varchar
vw_RptIntiqalPersonShare,khewat_total_khasra,varchar
vw_RptIntiqalPersonShare,is_new,bit
vw_RptIntiqalPersonShare,person_id,uniqueidentifier
vw_RptIntiqalPersonShare,first_name,nvarchar
vw_RptIntiqalPersonShare,relation_name,nvarchar
vw_RptIntiqalPersonShare,fname,nvarchar
vw_RptIntiqalPersonShare,address,nvarchar
vw_RptIntiqalPersonShare,nic,varchar
vw_RptIntiqalPersonShare,is_govt,bit
vw_RptIntiqalPersonShare,family_no,varchar
vw_RptIntiqalPersonShare,caste_name,nvarchar
vw_RptIntiqalPersonShare,status_description,nvarchar
vw_RptIntiqalPersonShare,khewat_no,nvarchar
vw_RptIntiqalPersonShare,Total_Share,varchar
vw_RptIntiqalPersonShare,total_selling_share,varchar
vw_RptIntiqalPersonShare,user_id,uniqueidentifier
vw_RptIntiqalPersonShare,access_datetime,datetime
vw_RptIntiqalPersonShare,LP_is_new,bit
vw_RptIntiqalPersonShare,khewat_id,uniqueidentifier
vw_RptIntiqalPersonShare,person_pic,varbinary
vw_RptIntiqalPersonShare,person_pic_isnull,int
vw_RptIntiqalPersonShare,time_stamp,timestamp
tmppossessionabc123,possession_id,uniqueidentifier
tmppossessionabc123,person_id,uniqueidentifier
tmppossessionabc123,khatuni_id,uniqueidentifier
tmppossessionabc123,Intiqal_id,uniqueidentifier
tmppossessionabc123,person_status_id,uniqueidentifier
tmppossessionabc123,person_share_old,varbinary
tmppossessionabc123,person_area,varchar
tmppossessionabc123,dep_person_id,uniqueidentifier
tmppossessionabc123,print_sequence_no,int
tmppossessionabc123,is_updated,bit
tmppossessionabc123,is_active,bit
tmppossessionabc123,is_wrong,bit
tmppossessionabc123,is_blocked,bit
tmppossessionabc123,block_detail,nvarchar
tmppossessionabc123,wrong_fields,varchar
tmppossessionabc123,dimension,nvarchar
tmppossessionabc123,user_id,uniqueidentifier
tmppossessionabc123,access_datetime,datetime
tmppossessionabc123,area_format,smallint
tmppossessionabc123,person_share,varchar
JobStatus,instance_id,int
JobStatus,job_id,uniqueidentifier
JobStatus,name,varchar
JobStatus,run_date,datetime
JobStatus,run_time,datetime
JobStatus,run_datetime,datetime
JobStatus,description,varchar
JobStatus,completion_status,smallint
WrongRecords,KhewatSort,int
WrongRecords,PrintGroup,int
WrongRecords,mauza_id,uniqueidentifier
WrongRecords,khewat_no,nvarchar
WrongRecords,first_name,nvarchar
WrongRecords,relation_name,nvarchar
WrongRecords,last_name,nvarchar
WrongRecords,caste_name,nvarchar
WrongRecords,address,nvarchar
WrongRecords,person_area,varchar
WrongRecords,person_share,varchar
WrongRecords,khasra_no,nvarchar
WrongRecords,khasra_area,varchar
WrongRecords,land_type_name,nvarchar
WrongRecords,family_no,varchar
WrongRecords,detail,nvarchar
WrongRecords,owner_name,nvarchar
vw_PossessonDetailAgainstKhasra,khatuni_type_name,nvarchar
vw_PossessonDetailAgainstKhasra,laagan,nvarchar
vw_PossessonDetailAgainstKhasra,person_status_name,nvarchar
vw_PossessonDetailAgainstKhasra,person_share,varchar
vw_PossessonDetailAgainstKhasra,first_name,nvarchar
vw_PossessonDetailAgainstKhasra,last_name,nvarchar
vw_PossessonDetailAgainstKhasra,khatuni_type_id,uniqueidentifier
vw_PossessonDetailAgainstKhasra,person_id,uniqueidentifier
vw_PossessonDetailAgainstKhasra,person_status_id,uniqueidentifier
vw_PossessonDetailAgainstKhasra,khatuni_id,uniqueidentifier
vw_GetBandSawalAnswer,band_sawal_id,uniqueidentifier
vw_GetBandSawalAnswer,question_id,int
vw_GetBandSawalAnswer,question_description,nvarchar
vw_GetBandSawalAnswer,answer,nvarchar
vw_GetBandSawalAnswer,intiqal_id,uniqueidentifier
